 104.17.157.36 is reachable, taken time: 23.78 ms
 23.227.38.74 is reachable, taken time: 24.93 ms

 ----   2024-10-12 09:48:17 ---- 
 160.75.25.62 is reachable, taken time: 20.97 ms
 185.45.67.130 is reachable, taken time: 51.00 ms
 185.104.182.64 is reachable, taken time: 854.15 ms
 79.139.60.97 is reachable, taken time: 64.64 ms
 85.239.69.14 is reachable, taken time: 382.94 ms
 141.101.90.96 is reachable, taken time: 129.52 ms
 195.72.120.33 is reachable, taken time: 134.89 ms
 185.18.139.126 is reachable, taken time: 133.80 ms
 104.17.157.36 is reachable, taken time: 31.11 ms
 23.227.38.74 is reachable, taken time: 32.62 ms

 ----   2024-10-12 14:24:24 ---- 
 160.75.25.62 is reachable, taken time: 13.23 ms
 185.45.67.130 is reachable, taken time: 45.10 ms
 185.104.182.64 is reachable, taken time: 1129.64 ms
 79.139.60.97 is reachable, taken time: 58.46 ms
 85.239.69.14 is reachable, taken time: 614.10 ms
 141.101.90.96 is reachable, taken time: 122.95 ms
 195.72.120.33 is reachable, taken time: 126.92 ms
 185.18.139.126 is reachable, taken time: 124.54 ms
 104.17.157.36 is reachable, taken time: 21.00 ms
 23.227.38.74 is reachable, taken time: 16.28 ms

 ----   2024-10-12 14:26:02 ---- 
 160.75.25.62 is reachable, taken time: 18.76 ms
 185.45.67.130 is reachable, taken time: 48.00 ms
 185.104.182.64 is reachable, taken time: 784.85 ms
 79.139.60.97 is reachable, taken time: 64.05 ms
 85.239.69.14 is reachable, taken time: 317.74 ms
 141.101.90.96 is reachable, taken time: 116.88 ms
 195.72.120.33 is reachable, taken time: 142.69 ms
 185.18.139.126 is reachable, taken time: 133.31 ms
 104.17.157.36 is reachable, taken time: 18.85 ms
 23.227.38.74 is reachable, taken time: 15.34 ms

 ----   2024-10-12 14:28:15 ---- 
 160.75.25.62 is reachable, taken time: 16.66 ms
 185.45.67.130 is reachable, taken time: 50.00 ms
 185.104.182.64 is reachable, taken time: 872.72 ms
 79.139.60.97 is reachable, taken time: 56.77 ms
 85.239.69.14 is reachable, taken time: 343.31 ms
 141.101.90.96 is reachable, taken time: 117.47 ms
 195.72.120.33 is reachable, taken time: 130.41 ms
 185.18.139.126 is reachable, taken time: 123.83 ms
 104.17.157.36 is reachable, taken time: 17.03 ms
 23.227.38.74 is reachable, taken time: 16.62 ms

 ----   2024-10-12 14:30:13 ---- 
 160.75.25.62 is reachable, taken time: 18.26 ms
 185.45.67.130 is reachable, taken time: 50.71 ms
 185.104.182.64 is reachable, taken time: 767.87 ms
 79.139.60.97 is reachable, taken time: 116.35 ms
 85.239.69.14 is reachable, taken time: 320.63 ms
 141.101.90.96 is reachable, taken time: 125.95 ms
 195.72.120.33 is reachable, taken time: 129.83 ms
 185.18.139.126 is reachable, taken time: 134.96 ms
 104.17.157.36 is reachable, taken time: 17.16 ms
 23.227.38.74 is reachable, taken time: 15.10 ms

 ----   2024-10-12 14:32:07 ---- 
 160.75.25.62 is reachable, taken time: 12.09 ms
 185.45.67.130 is reachable, taken time: 44.99 ms
 185.104.182.64 is reachable, taken time: 787.71 ms
 79.139.60.97 is reachable, taken time: 66.42 ms
 85.239.69.14 is reachable, taken time: 457.07 ms
 141.101.90.96 is reachable, taken time: 120.74 ms
 195.72.120.33 is reachable, taken time: 127.82 ms
 185.18.139.126 is reachable, taken time: 123.18 ms
 104.17.157.36 is reachable, taken time: 16.52 ms
 23.227.38.74 is reachable, taken time: 14.65 ms

 ----   2024-10-12 14:34:18 ---- 
 160.75.25.62 is reachable, taken time: 18.29 ms
 185.45.67.130 is reachable, taken time: 45.93 ms
 185.104.182.64 is reachable, taken time: 822.48 ms
 79.139.60.97 is reachable, taken time: 57.87 ms
 85.239.69.14 is reachable, taken time: 343.83 ms
 141.101.90.96 is reachable, taken time: 120.46 ms
 195.72.120.33 is reachable, taken time: 129.68 ms
 185.18.139.126 is reachable, taken time: 134.69 ms
 104.17.157.36 is reachable, taken time: 19.30 ms
 23.227.38.74 is reachable, taken time: 15.90 ms

 ----   2024-10-12 14:36:23 ---- 
 160.75.25.62 is reachable, taken time: 17.21 ms
 185.45.67.130 is reachable, taken time: 46.77 ms
 185.104.182.64 is reachable, taken time: 817.02 ms
 79.139.60.97 is reachable, taken time: 67.80 ms
 85.239.69.14 is reachable, taken time: 317.18 ms
 141.101.90.96 is reachable, taken time: 119.26 ms
 195.72.120.33 is reachable, taken time: 128.22 ms
 185.18.139.126 is reachable, taken time: 147.03 ms
 104.17.157.36 is reachable, taken time: 17.65 ms
 23.227.38.74 is reachable, taken time: 16.25 ms

 ----   2024-10-12 14:38:11 ---- 
 160.75.25.62 is reachable, taken time: 14.80 ms
 185.45.67.130 is reachable, taken time: 42.83 ms
 185.104.182.64 is reachable, taken time: 843.50 ms
 79.139.60.97 is reachable, taken time: 73.20 ms
 85.239.69.14 is reachable, taken time: 350.21 ms
 141.101.90.96 is reachable, taken time: 120.44 ms
 195.72.120.33 is reachable, taken time: 126.71 ms
 185.18.139.126 is reachable, taken time: 130.74 ms
 104.17.157.36 is reachable, taken time: 18.47 ms
 23.227.38.74 is reachable, taken time: 13.61 ms

 ----   2024-10-12 14:40:05 ---- 
 160.75.25.62 is reachable, taken time: 13.04 ms
 185.45.67.130 is reachable, taken time: 47.83 ms
 185.104.182.64 is reachable, taken time: 861.21 ms
 79.139.60.97 is reachable, taken time: 64.45 ms
 85.239.69.14 is reachable, taken time: 577.49 ms
 141.101.90.96 is reachable, taken time: 116.48 ms
 195.72.120.33 is reachable, taken time: 127.48 ms
 185.18.139.126 is reachable, taken time: 133.31 ms
 104.17.157.36 is reachable, taken time: 14.52 ms
 23.227.38.74 is reachable, taken time: 14.21 ms

 ----   2024-10-12 14:42:22 ---- 
 160.75.25.62 is reachable, taken time: 17.56 ms
 185.45.67.130 is reachable, taken time: 47.19 ms
 185.104.182.64 is reachable, taken time: 888.69 ms
 79.139.60.97 is reachable, taken time: 64.53 ms
 85.239.69.14 is reachable, taken time: 331.85 ms
 141.101.90.96 is reachable, taken time: 140.79 ms
 195.72.120.33 is reachable, taken time: 130.66 ms
 185.18.139.126 is reachable, taken time: 132.80 ms
 104.17.157.36 is reachable, taken time: 16.00 ms
 23.227.38.74 is reachable, taken time: 17.14 ms

 ----   2024-10-12 21:24:25 ---- 
 160.75.25.62 is reachable, taken time: 13.41 ms
 185.45.67.130 is reachable, taken time: 46.62 ms
 185.104.182.64 is reachable, taken time: 1326.09 ms
 79.139.60.97 is reachable, taken time: 59.60 ms
 85.239.69.14 is reachable, taken time: 550.43 ms
 141.101.90.96 is reachable, taken time: 118.07 ms
 195.72.120.33 is reachable, taken time: 126.88 ms
 185.18.139.126 is reachable, taken time: 122.96 ms
 104.17.157.36 is reachable, taken time: 14.80 ms
 23.227.38.74 is reachable, taken time: 19.09 ms

 ----   2024-10-12 21:24:39 ---- 
 160.75.25.62 is reachable, taken time: 13.49 ms
 185.45.67.130 is reachable, taken time: 47.09 ms
 185.104.182.64 is reachable, taken time: 920.16 ms
 79.139.60.97 is reachable, taken time: 59.53 ms
 85.239.69.14 is reachable, taken time: 326.65 ms
 141.101.90.96 is reachable, taken time: 120.99 ms
 195.72.120.33 is reachable, taken time: 130.35 ms
 185.18.139.126 is reachable, taken time: 123.37 ms
 104.17.157.36 is reachable, taken time: 18.58 ms
 23.227.38.74 is reachable, taken time: 16.70 ms

 ----   2024-10-12 21:24:42 ---- 
 160.75.25.62 is reachable, taken time: 13.47 ms
 185.45.67.130 is reachable, taken time: 49.20 ms
 185.104.182.64 is reachable, taken time: 858.76 ms
 79.139.60.97 is reachable, taken time: 67.64 ms
 85.239.69.14 is reachable, taken time: 317.71 ms
 141.101.90.96 is reachable, taken time: 118.11 ms
 195.72.120.33 is reachable, taken time: 128.27 ms
 185.18.139.126 is reachable, taken time: 132.80 ms
 104.17.157.36 is reachable, taken time: 17.69 ms
 23.227.38.74 is reachable, taken time: 16.77 ms

 ----   2024-10-12 21:24:46 ---- 
 160.75.25.62 is reachable, taken time: 16.33 ms
 185.45.67.130 is reachable, taken time: 46.24 ms
 185.104.182.64 is reachable, taken time: 846.02 ms
 79.139.60.97 is reachable, taken time: 63.68 ms
 85.239.69.14 is reachable, taken time: 336.40 ms
 141.101.90.96 is reachable, taken time: 116.81 ms
 195.72.120.33 is reachable, taken time: 124.53 ms
 185.18.139.126 is reachable, taken time: 122.87 ms
 104.17.157.36 is reachable, taken time: 17.36 ms
 23.227.38.74 is reachable, taken time: 16.89 ms

 ----   2024-10-12 21:24:48 ---- 
 160.75.25.62 is reachable, taken time: 11.96 ms
 185.45.67.130 is reachable, taken time: 46.86 ms
 185.104.182.64 is reachable, taken time: 758.88 ms
 79.139.60.97 is reachable, taken time: 67.34 ms
 85.239.69.14 is reachable, taken time: 349.85 ms
 141.101.90.96 is reachable, taken time: 120.54 ms
 195.72.120.33 is reachable, taken time: 125.79 ms
 185.18.139.126 is reachable, taken time: 131.65 ms
 104.17.157.36 is reachable, taken time: 17.36 ms
 23.227.38.74 is reachable, taken time: 16.99 ms

 ----   2024-10-12 21:24:51 ---- 
 160.75.25.62 is reachable, taken time: 13.02 ms
 185.45.67.130 is reachable, taken time: 46.61 ms
 185.104.182.64 is reachable, taken time: 794.39 ms
 79.139.60.97 is reachable, taken time: 67.95 ms
 85.239.69.14 is reachable, taken time: 311.18 ms
 141.101.90.96 is reachable, taken time: 128.10 ms
 195.72.120.33 is reachable, taken time: 123.98 ms
 185.18.139.126 is reachable, taken time: 132.51 ms
 104.17.157.36 is reachable, taken time: 16.07 ms
 23.227.38.74 is reachable, taken time: 16.40 ms

 ----   2024-10-12 21:24:55 ---- 
 160.75.25.62 is reachable, taken time: 13.44 ms
 185.45.67.130 is reachable, taken time: 46.83 ms
 185.104.182.64 is reachable, taken time: 843.45 ms
 79.139.60.97 is reachable, taken time: 69.02 ms
 85.239.69.14 is reachable, taken time: 319.81 ms
 141.101.90.96 is reachable, taken time: 132.43 ms
 195.72.120.33 is reachable, taken time: 126.07 ms
 185.18.139.126 is reachable, taken time: 129.92 ms
 104.17.157.36 is reachable, taken time: 16.17 ms
 23.227.38.74 is reachable, taken time: 15.48 ms

 ----   2024-10-12 21:24:58 ---- 
 160.75.25.62 is reachable, taken time: 12.09 ms
 185.45.67.130 is reachable, taken time: 45.55 ms
 185.104.182.64 is reachable, taken time: 810.00 ms
 79.139.60.97 is reachable, taken time: 68.67 ms
 85.239.69.14 is reachable, taken time: 320.34 ms
 141.101.90.96 is reachable, taken time: 122.59 ms
 195.72.120.33 is reachable, taken time: 126.74 ms
 185.18.139.126 is reachable, taken time: 131.47 ms
 104.17.157.36 is reachable, taken time: 16.68 ms
 23.227.38.74 is reachable, taken time: 15.61 ms

 ----   2024-10-12 21:25:02 ---- 
 160.75.25.62 is reachable, taken time: 16.01 ms
 185.45.67.130 is reachable, taken time: 47.08 ms
 185.104.182.64 is reachable, taken time: 882.38 ms
 79.139.60.97 is reachable, taken time: 67.11 ms
 85.239.69.14 is reachable, taken time: 314.59 ms
 141.101.90.96 is reachable, taken time: 123.59 ms
 195.72.120.33 is reachable, taken time: 126.95 ms
 185.18.139.126 is reachable, taken time: 130.48 ms
 104.17.157.36 is reachable, taken time: 16.43 ms
 23.227.38.74 is reachable, taken time: 16.34 ms

 ----   2024-10-12 21:25:05 ---- 
 160.75.25.62 is reachable, taken time: 11.88 ms
 185.45.67.130 is reachable, taken time: 46.43 ms
 185.104.182.64 is reachable, taken time: 776.00 ms
 79.139.60.97 is reachable, taken time: 58.05 ms
 85.239.69.14 is reachable, taken time: 333.23 ms
 141.101.90.96 is reachable, taken time: 118.07 ms
 195.72.120.33 is reachable, taken time: 127.60 ms
 185.18.139.126 is reachable, taken time: 123.60 ms
 104.17.157.36 is reachable, taken time: 17.16 ms
 23.227.38.74 is reachable, taken time: 16.99 ms


